Imagename,Bounding Box,Whale ID
80156cbb8.jpg,"[110, 159, 817, 494]",w_59052ad
801711eff.jpg,"[110, 183, 910, 527]",new_whale
8019c56b3.jpg,"[65, 0, 994, 410]",w_c875e45
801d63f54.jpg,"[123, 101, 903, 539]",new_whale
802011c8d.jpg,"[0, 16, 1050, 450]",w_8c25681
802681c94.jpg,"[0, 9, 1050, 520]",w_3de579a
802a5e2a1.jpg,"[140, 81, 916, 461]",w_15951db
80313eb5b.jpg,"[0, 0, 1050, 291]",w_0a31a3a
80313fffb.jpg,"[0, 101, 1050, 450]",new_whale
80341532b.jpg,"[0, 0, 1050, 370]",new_whale
803515118.jpg,"[146, 17, 880, 433]",w_f765256
803946295.jpg,"[0, 123, 1050, 446]",w_789c969
803bf76d8.jpg,"[42, 0, 587, 335]",new_whale
803cfa418.jpg,"[3, 0, 1003, 448]",w_9021014
804331825.jpg,"[0, 0, 1050, 307]",w_65ffd7d
804babf10.jpg,"[0, 0, 1050, 300]",w_f86b16b
8051e769a.jpg,"[22, 104, 679, 362]",new_whale
8054868ba.jpg,"[14, 0, 1036, 366]",w_93fddcb
80655da02.jpg,"[0, 44, 1050, 496]",w_fd718fb
8066c76cf.jpg,"[63, 179, 636, 293]",new_whale
8068de844.jpg,"[4, 130, 1050, 602]",new_whale
806988f1d.jpg,"[0, 71, 1050, 412]",w_7a427f2
806e4200c.jpg,"[0, 48, 1050, 383]",w_efe3a39
80734661d.jpg,"[27, 37, 1041, 530]",new_whale
80749b3ab.jpg,"[26, 172, 1006, 312]",new_whale
807b9e272.jpg,"[85, 74, 436, 397]",w_b9264dd
807c5b847.jpg,"[0, 0, 1050, 402]",w_0ee7878
807fbffce.jpg,"[0, 182, 1050, 455]",w_0a155b9
808088a49.jpg,"[0, 0, 1050, 447]",w_488865e
8083bacc0.jpg,"[50, 143, 1050, 659]",new_whale
8084bb8bf.jpg,"[0, 106, 1050, 479]",w_8e88f4f
80859189a.jpg,"[55, 139, 958, 502]",w_4112f9a
8087f2535.jpg,"[129, 130, 875, 289]",w_9a9a2c8
809002e8c.jpg,"[60, 264, 963, 413]",w_4c62681
80936c779.jpg,"[0, 50, 1050, 522]",new_whale
80a1eb58f.jpg,"[0, 203, 1050, 560]",new_whale
80ab3c372.jpg,"[0, 26, 879, 334]",w_2d5b0e1
80ac60c68.jpg,"[4, 118, 1043, 470]",w_c875e45
80b04198c.jpg,"[0, 0, 1050, 325]",w_14330a0
80b349c96.jpg,"[0, 0, 1050, 417]",new_whale
80b660205.jpg,"[138, 96, 874, 346]",w_4846b27
80b7f9676.jpg,"[31, 6, 457, 207]",new_whale
80bb0308d.jpg,"[0, 13, 810, 309]",w_3a241cf
80c3c8498.jpg,"[0, 236, 1050, 490]",new_whale
80c7820b5.jpg,"[0, 81, 1050, 400]",w_a386d0b
80c7d44b4.jpg,"[0, 10, 1050, 407]",w_715b1b5
80c834dc1.jpg,"[8, 2, 1050, 696]",new_whale
80c9046c1.jpg,"[0, 86, 700, 408]",w_c4862bb
80c969923.jpg,"[0, 269, 1050, 690]",w_0b1e4a6
80cd3ceee.jpg,"[109, 251, 920, 408]",new_whale
80d53cdf4.jpg,"[0, 15, 1050, 557]",new_whale
80d744a6c.jpg,"[0, 0, 1050, 375]",w_7a61cb2
80d952062.jpg,"[0, 0, 1050, 485]",w_58d3dd3
80dff2add.jpg,"[0, 122, 1050, 640]",new_whale
80dff8918.jpg,"[176, 33, 876, 581]",w_0135f5f
80e706d56.jpg,"[29, 114, 849, 520]",w_9d86594
80ee70246.jpg,"[0, 80, 1050, 531]",w_36b8101
80ef8c838.jpg,"[0, 193, 1049, 490]",new_whale
80efd7b6e.jpg,"[266, 154, 785, 459]",w_fd6a3ad
80f79202e.jpg,"[0, 70, 1050, 423]",new_whale
80f9d041c.jpg,"[0, 26, 1050, 488]",new_whale
80ff9dd38.jpg,"[29, 34, 561, 261]",w_22d96e7
810221ce1.jpg,"[0, 58, 1050, 428]",new_whale
81027efba.jpg,"[0, 12, 1050, 434]",w_6822dbc
81066bb4a.jpg,"[0, 0, 1050, 395]",w_d8de44c
8106d9d50.jpg,"[0, 113, 1050, 557]",w_2f87cc7
810a961f7.jpg,"[0, 19, 1050, 447]",new_whale
810b07b13.jpg,"[0, 48, 700, 353]",new_whale
810bb3989.jpg,"[0, 71, 1050, 504]",w_9c506f6
810e013bd.jpg,"[0, 7, 817, 339]",w_be4f189
811039b8d.jpg,"[68, 0, 941, 478]",w_13d4fd0
81118b85c.jpg,"[33, 200, 863, 330]",new_whale
811d674b4.jpg,"[0, 0, 1050, 309]",w_119f570
811eb6200.jpg,"[88, 181, 899, 481]",w_88b3a3d
8121a5ef5.jpg,"[0, 58, 914, 312]",new_whale
8121b306c.jpg,"[0, 4, 640, 293]",new_whale
8123baf95.jpg,"[0, 59, 923, 422]",w_0f1cf57
812461383.jpg,"[75, 179, 937, 488]",w_6cca536
812634571.jpg,"[76, 125, 917, 665]",w_3643be7
812771f89.jpg,"[224, 18, 821, 368]",w_8c25681
8129cbbe5.jpg,"[22, 45, 1030, 520]",w_971e2c5
8129d1250.jpg,"[2, 0, 1050, 600]",new_whale
812bab70f.jpg,"[21, 52, 1038, 509]",w_51a0ec9
812d68b5d.jpg,"[35, 0, 1020, 492]",new_whale
812fc06a1.jpg,"[0, 0, 1050, 573]",w_2b069ba
81353490b.jpg,"[125, 231, 944, 528]",w_801eb08
8135b89be.jpg,"[0, 134, 1035, 543]",new_whale
8137ea036.jpg,"[157, 69, 878, 609]",new_whale
813900489.jpg,"[40, 0, 1006, 344]",w_b441850
813d00e53.jpg,"[105, 6, 931, 662]",w_3207433
813de3651.jpg,"[52, 65, 753, 357]",new_whale
81401c33f.jpg,"[8, 14, 1050, 445]",new_whale
814086f62.jpg,"[0, 96, 1050, 512]",w_8d76b75
8140ae072.jpg,"[0, 1, 1042, 398]",w_d573a68
81461594e.jpg,"[0, 91, 1050, 515]",w_343f088
814d9d19c.jpg,"[0, 51, 876, 427]",new_whale
814ebcb37.jpg,"[31, 0, 993, 394]",w_5a2634c
81538729e.jpg,"[27, 75, 1035, 457]",w_9060d27
815516c30.jpg,"[9, 110, 997, 471]",w_0d052c1
81594c13a.jpg,"[68, 0, 972, 600]",w_4e13e82
815fd688c.jpg,"[19, 0, 843, 429]",new_whale
8167d255b.jpg,"[0, 164, 1050, 422]",w_77c86af
81727689e.jpg,"[403, 296, 671, 466]",w_2df85e7
8179beabd.jpg,"[87, 58, 958, 568]",new_whale
817de2ab8.jpg,"[0, 37, 1050, 384]",new_whale
817ed5f3c.jpg,"[113, 203, 471, 383]",w_16df050
8180296ea.jpg,"[0, 81, 1050, 447]",w_e04d084
818029ec2.jpg,"[132, 0, 909, 501]",w_27597ff
81805b57f.jpg,"[105, 233, 938, 434]",new_whale
8180c1ef0.jpg,"[66, 55, 1001, 572]",w_0369a5c
8182ad60f.jpg,"[0, 144, 1050, 512]",w_a6a1bea
81864fb27.jpg,"[0, 79, 957, 381]",w_9b1d3d5
8186f6e97.jpg,"[0, 0, 867, 267]",w_3c8f7da
81883e92e.jpg,"[153, 91, 896, 422]",w_0577ccc
8190c00d2.jpg,"[0, 41, 680, 242]",new_whale
8192516d9.jpg,"[0, 0, 1050, 379]",w_c684a38
81952fcc2.jpg,"[47, 48, 987, 385]",new_whale
8198faa03.jpg,"[0, 95, 920, 478]",w_dcb4b9a
819980ff5.jpg,"[0, 170, 1050, 514]",w_700ebb4
819989c6b.jpg,"[0, 0, 1050, 550]",new_whale
8199d05bf.jpg,"[73, 242, 957, 441]",new_whale
819a2070d.jpg,"[0, 0, 1050, 419]",new_whale
819f201a2.jpg,"[71, 253, 950, 418]",w_91ed407
81a141203.jpg,"[0, 48, 1050, 457]",new_whale
81a7ca703.jpg,"[57, 33, 998, 386]",w_bb7d9d5
81a9c389b.jpg,"[0, 36, 1050, 370]",new_whale
81b501cee.jpg,"[65, 130, 963, 478]",w_80f481f
81b5a3091.jpg,"[0, 17, 1050, 394]",w_4ad3d24
81b6dd466.jpg,"[0, 157, 697, 238]",new_whale
81b79b1fd.jpg,"[45, 0, 1005, 456]",w_fd3e556
81bb5a72b.jpg,"[60, 74, 614, 280]",w_9490369
81bd035f5.jpg,"[91, 79, 637, 357]",w_89f6097
81bec52f8.jpg,"[0, 57, 700, 344]",new_whale
81c5158a8.jpg,"[67, 124, 932, 441]",new_whale
81c63bb9b.jpg,"[28, 0, 779, 322]",new_whale
81c910b6e.jpg,"[57, 0, 969, 578]",w_5e8e218
81c947c7a.jpg,"[0, 153, 1050, 546]",w_789c969
81ca646c4.jpg,"[0, 190, 1050, 481]",w_88503f1
81cd3633a.jpg,"[0, 156, 1050, 520]",w_c200e52
81d69b10c.jpg,"[0, 0, 1050, 563]",w_3815890
81de4c16a.jpg,"[0, 0, 1050, 457]",w_8cd5c91
81e06e68c.jpg,"[99, 69, 979, 514]",w_5ff2049
81e7211e7.jpg,"[0, 147, 1050, 600]",new_whale
81eabdc49.jpg,"[89, 218, 833, 360]",new_whale
81ed97655.jpg,"[29, 0, 1004, 357]",w_1b2bf0f
81ede8b8c.jpg,"[0, 33, 694, 373]",new_whale
81ef19916.jpg,"[21, 314, 988, 469]",new_whale
81f15adb4.jpg,"[61, 49, 945, 476]",w_6df47c6
81f953cc3.jpg,"[0, 47, 1050, 625]",new_whale
82007fca3.jpg,"[0, 0, 1050, 435]",w_b20b425
820088cd5.jpg,"[20, 116, 1011, 461]",w_ab7c369
8201ded69.jpg,"[13, 0, 592, 269]",new_whale
8204836e2.jpg,"[59, 133, 949, 540]",w_af367c3
820ca4187.jpg,"[0, 18, 1050, 346]",w_e6450bc
820fe82e3.jpg,"[0, 0, 1030, 488]",w_dfc200b
821760206.jpg,"[0, 93, 1035, 462]",w_349c277
8217a17a1.jpg,"[0, 105, 1028, 574]",w_1104cca
82191912b.jpg,"[0, 119, 1050, 526]",w_44479bb
821c2335e.jpg,"[0, 82, 1050, 547]",w_9ad05a6
82220c4ff.jpg,"[0, 85, 875, 416]",new_whale
82234d05a.jpg,"[0, 65, 1050, 397]",new_whale
8223ae8a6.jpg,"[130, 0, 884, 593]",w_4af7c01
822526061.jpg,"[0, 122, 1008, 468]",w_5e8e218
8226210b8.jpg,"[75, 0, 959, 450]",new_whale
82281a4f2.jpg,"[0, 0, 1050, 327]",w_ae19ff0
822918d1e.jpg,"[84, 56, 640, 349]",new_whale
82291cf32.jpg,"[0, 74, 1050, 458]",new_whale
822d88cbc.jpg,"[9, 0, 1033, 402]",new_whale
822de1f6a.jpg,"[134, 77, 917, 593]",w_28218e1
82324be04.jpg,"[0, 28, 1050, 616]",w_ceda389
8232c5f4c.jpg,"[0, 92, 1050, 373]",new_whale
82361bea7.jpg,"[18, 0, 1009, 416]",w_6908715
8238624fb.jpg,"[0, 0, 1050, 416]",w_d284505
8238b5b87.jpg,"[53, 270, 1028, 651]",w_03670aa
8238b5b87.jpg,"[0, 71, 1050, 700]",w_03670aa
823a8f8c3.jpg,"[219, 235, 815, 447]",w_b3ca4b7
824393c61.jpg,"[0, 134, 1050, 435]",new_whale
8248f1414.jpg,"[0, 108, 740, 320]",w_742f7f5
824a88505.jpg,"[94, 0, 920, 426]",new_whale
824adc729.jpg,"[0, 109, 1050, 601]",w_d4999d4
8252401a2.jpg,"[0, 45, 669, 306]",new_whale
82531d590.jpg,"[90, 151, 735, 312]",w_af9b524
8254b9829.jpg,"[0, 124, 1050, 521]",w_5b227ec
825725b16.jpg,"[0, 14, 1050, 414]",new_whale
825a69753.jpg,"[0, 0, 1050, 479]",w_728c615
825f9f805.jpg,"[71, 112, 897, 433]",w_7707132
826250568.jpg,"[0, 41, 1050, 388]",w_e99e430
8262c7a59.jpg,"[0, 118, 1050, 550]",w_595dbd3
82631cbc9.jpg,"[0, 95, 1027, 521]",w_857cb95
8266b2312.jpg,"[0, 140, 875, 370]",new_whale
8268d4c27.jpg,"[0, 0, 880, 450]",w_cac9bdb
826d2499c.jpg,"[0, 134, 1050, 451]",w_0e2b483
82737a0ed.jpg,"[0, 156, 879, 503]",new_whale
827686566.jpg,"[0, 37, 1050, 345]",new_whale
8276c7d3f.jpg,"[0, 0, 848, 466]",w_c59d924
82788a404.jpg,"[85, 0, 728, 456]",w_50fd107
827c2a472.jpg,"[0, 136, 1046, 420]",new_whale
8282ee983.jpg,"[22, 0, 791, 304]",w_efbdcbc
8287ae563.jpg,"[11, 16, 1040, 375]",w_6279534
828a0641d.jpg,"[38, 147, 992, 600]",new_whale
828a6ec3a.jpg,"[0, 9, 1050, 464]",new_whale
828ab457e.jpg,"[8, 29, 1050, 398]",w_8f1a60f
828b96b27.jpg,"[0, 79, 1050, 383]",new_whale
828d5c180.jpg,"[84, 20, 671, 335]",w_e966f36
828d8d0d1.jpg,"[162, 204, 747, 462]",w_bb2c919
828dc5cfc.jpg,"[38, 202, 976, 347]",new_whale
829146b2f.jpg,"[0, 0, 1050, 374]",w_86665cc
8294e5a2d.jpg,"[2, 17, 1027, 430]",w_d588fb4
829577ba7.jpg,"[56, 104, 511, 260]",w_cf5d69c
829df4f42.jpg,"[0, 61, 1050, 450]",new_whale
82a3698f5.jpg,"[44, 0, 1006, 436]",w_d980663
82a41900e.jpg,"[80, 22, 584, 257]",new_whale
82aab5924.jpg,"[0, 130, 1050, 456]",w_ab7c369
82b58dc07.jpg,"[27, 0, 1013, 421]",w_9b69214
82b65b762.jpg,"[292, 159, 730, 402]",w_04003e9
82b6747e8.jpg,"[27, 33, 376, 156]",new_whale
82b7870b8.jpg,"[0, 168, 1050, 486]",w_3de579a
82b98331d.jpg,"[0, 76, 1050, 466]",w_e29ed08
82c6aedf9.jpg,"[0, 0, 1047, 372]",new_whale
82c6df4eb.jpg,"[50, 11, 614, 378]",new_whale
82c8b8d94.jpg,"[92, 164, 806, 417]",new_whale
82d1badb4.jpg,"[0, 16, 1034, 329]",w_a11932d
82d263501.jpg,"[0, 106, 1045, 467]",w_a6703dd
82d7754a9.jpg,"[23, 39, 701, 370]",new_whale
82e64ace5.jpg,"[0, 29, 1050, 368]",w_f4605bf
82e8d0b6a.jpg,"[0, 49, 1050, 371]",w_e21b629
82ed71603.jpg,"[0, 104, 1021, 508]",w_4182dba
82edb42ed.jpg,"[37, 60, 909, 383]",w_2972f31
82efb5d40.jpg,"[0, 111, 1050, 467]",w_f0fe284
82f07eb60.jpg,"[0, 2, 918, 366]",new_whale
82f1ebde0.jpg,"[9, 0, 1026, 257]",w_a8b34a0
82f638558.jpg,"[0, 23, 1050, 436]",new_whale
82f7350f1.jpg,"[43, 227, 961, 537]",w_9c506f6
82fa0f1b9.jpg,"[99, 0, 934, 667]",w_23ce00e
83050f924.jpg,"[0, 9, 695, 250]",w_728c615
8306351a9.jpg,"[36, 85, 976, 500]",w_631564e
830ab6274.jpg,"[0, 0, 693, 290]",w_3a1969c
8312ec10a.jpg,"[0, 213, 1049, 672]",new_whale
8314331ff.jpg,"[1, 21, 1000, 520]",w_62fc862
83145fd08.jpg,"[44, 121, 963, 579]",new_whale
83198e33a.jpg,"[99, 0, 950, 444]",w_58afeb2
8319e2797.jpg,"[106, 335, 621, 533]",w_939a97b
831e4a3a8.jpg,"[53, 0, 981, 450]",w_8e9f047
8324c1929.jpg,"[0, 0, 1050, 490]",w_cf9055c
8328e1a2c.jpg,"[0, 0, 1050, 525]",w_ec98537
832adbd12.jpg,"[0, 81, 1050, 469]",new_whale
832fedd28.jpg,"[49, 64, 1020, 593]",new_whale
83336c385.jpg,"[0, 87, 1050, 457]",w_5157259
8334d8b8f.jpg,"[0, 111, 1050, 541]",w_f1ec429
833675975.jpg,"[46, 130, 972, 556]",w_0003639
8336c3836.jpg,"[199, 213, 964, 533]",new_whale
8338c763f.jpg,"[0, 0, 988, 448]",w_eaed433
833ddc8e9.jpg,"[53, 117, 943, 590]",new_whale
8342515a4.jpg,"[0, 30, 621, 243]",w_7b4ffdd
8342ed87c.jpg,"[112, 3, 926, 456]",w_fa887d3
834475b5e.jpg,"[0, 317, 1050, 501]",new_whale
8345fbf03.jpg,"[56, 0, 957, 498]",new_whale
834b3bf3b.jpg,"[0, 34, 1030, 517]",w_1217536
834b4e3bf.jpg,"[0, 0, 1050, 570]",w_88065f2
834def6ec.jpg,"[0, 41, 700, 377]",new_whale
834ec384e.jpg,"[0, 0, 1050, 311]",w_8a1b71c
83551b12b.jpg,"[102, 154, 848, 421]",new_whale
835552a5e.jpg,"[18, 30, 1008, 607]",w_f57140c
8359c3a48.jpg,"[0, 58, 1050, 453]",new_whale
8359e5271.jpg,"[74, 40, 987, 504]",new_whale
83638eb4a.jpg,"[86, 137, 938, 331]",new_whale
8364a2478.jpg,"[15, 22, 1006, 515]",w_60ce6fc
836d3b186.jpg,"[0, 231, 1031, 615]",new_whale
837881d3f.jpg,"[0, 0, 1050, 622]",new_whale
837cfabb3.jpg,"[0, 112, 1050, 446]",w_0a155b9
8386c8874.jpg,"[134, 126, 768, 455]",new_whale
8388acbce.jpg,"[0, 5, 1050, 446]",new_whale
838e68423.jpg,"[0, 18, 700, 332]",new_whale
839236916.jpg,"[0, 0, 1050, 443]",new_whale
8392750d9.jpg,"[0, 18, 1050, 384]",w_16def42
83980d335.jpg,"[0, 0, 1043, 400]",w_dfc200b
839b7e9c8.jpg,"[25, 143, 1018, 594]",w_c3bed1a
839ba6fe4.jpg,"[41, 26, 987, 450]",w_36e5992
839bcf4fb.jpg,"[56, 28, 1010, 430]",w_cb4d3ed
83a12472e.jpg,"[0, 110, 1050, 430]",w_b5e6c9c
83aab9c10.jpg,"[54, 0, 607, 306]",new_whale
83ad93b6d.jpg,"[0, 30, 525, 275]",new_whale
83b05a2f1.jpg,"[86, 38, 934, 568]",w_5e8e218
83b15630f.jpg,"[0, 233, 1050, 553]",new_whale
83b2ca5aa.jpg,"[0, 186, 1050, 455]",w_49ce813
83b681701.jpg,"[0, 7, 1050, 448]",w_25d662d
83b76c506.jpg,"[19, 124, 1012, 433]",w_415f090
83ba3bdea.jpg,"[0, 48, 1043, 416]",new_whale
83bc133ea.jpg,"[93, 74, 919, 469]",w_f7193ed
83bc303ee.jpg,"[61, 58, 1004, 551]",new_whale
83be86ac4.jpg,"[0, 98, 1050, 472]",w_7e56d66
83c3d2c78.jpg,"[67, 0, 766, 451]",new_whale
83d0477b8.jpg,"[4, 0, 1030, 477]",new_whale
83d05c936.jpg,"[32, 29, 900, 469]",w_37d2f3a
83d05e445.jpg,"[69, 202, 954, 560]",w_564a34b
83d1cd96a.jpg,"[89, 29, 932, 695]",new_whale
83d255ae8.jpg,"[0, 0, 1050, 418]",w_9037ac5
83d384c71.jpg,"[49, 52, 654, 223]",new_whale
83d43a1fa.jpg,"[44, 152, 958, 518]",new_whale
83d6232f6.jpg,"[0, 32, 1050, 382]",w_c5e8495
83d84e206.jpg,"[0, 77, 1050, 397]",w_1032bb6
83ded3b9e.jpg,"[0, 7, 1050, 368]",w_5816f86
83e49293b.jpg,"[0, 93, 700, 292]",new_whale
83e5fd13c.jpg,"[236, 177, 865, 392]",w_bc022c6
83e83e143.jpg,"[0, 110, 1050, 455]",w_13c715a
83f022591.jpg,"[0, 143, 1050, 503]",w_32de0c5
83f06ec46.jpg,"[40, 186, 1021, 531]",w_55b77ce
83f0a3832.jpg,"[0, 0, 1050, 587]",w_3057209
83fad1bd7.jpg,"[0, 0, 1050, 341]",w_0bdc5d5
83ff23f2b.jpg,"[0, 66, 1025, 400]",new_whale
83ffb4b7a.jpg,"[100, 76, 973, 436]",w_9b5109b
840905c1a.jpg,"[101, 179, 805, 566]",w_dea40e2
840beec7e.jpg,"[0, 0, 1050, 332]",w_4c218b5
840dc86de.jpg,"[45, 56, 994, 516]",w_3c8b9ea
84164a54f.jpg,"[0, 131, 1018, 608]",w_d6f0be4
84167ceac.jpg,"[0, 0, 1023, 366]",w_0a7a37c
841f38152.jpg,"[47, 0, 1050, 600]",w_0a87ea4
84211d1c9.jpg,"[0, 0, 639, 222]",new_whale
84253bfed.jpg,"[0, 111, 1050, 439]",w_9b5109b
84277a5b4.jpg,"[0, 0, 1050, 340]",w_77c86af
842f752a3.jpg,"[0, 1, 1050, 371]",w_191bce3
843305b01.jpg,"[23, 0, 1035, 431]",new_whale
8436d826b.jpg,"[0, 56, 684, 338]",new_whale
843f1f43c.jpg,"[55, 86, 866, 541]",w_0531ad5
843f900d3.jpg,"[25, 0, 1025, 594]",w_a79a828
8441cf9d6.jpg,"[23, 145, 747, 306]",new_whale
8445ad031.jpg,"[0, 0, 1050, 219]",w_3da0eae
84463ef00.jpg,"[39, 0, 978, 347]",w_42d6484
844e7735f.jpg,"[0, 198, 739, 378]",w_90abfeb
844fafccf.jpg,"[0, 0, 1050, 292]",w_5773c71
845499523.jpg,"[112, 179, 813, 484]",w_18f9d19
845b89c09.jpg,"[174, 106, 842, 437]",new_whale
845db491d.jpg,"[0, 215, 1500, 390]",w_2f5caa9
8460d87f5.jpg,"[26, 55, 1017, 520]",w_f829227
8461bbfb8.jpg,"[41, 0, 985, 376]",w_87e5b68
8465251e9.jpg,"[0, 91, 1050, 398]",w_f10d0eb
846d28053.jpg,"[143, 162, 921, 554]",w_b8a7ee7
846d384ba.jpg,"[0, 0, 1045, 426]",w_d24ae04
84702f481.jpg,"[4, 0, 943, 342]",new_whale
8475800d3.jpg,"[0, 0, 1348, 421]",w_f5bf6df
847684c0a.jpg,"[97, 250, 925, 417]",w_ac51301
8478ca736.jpg,"[33, 189, 976, 378]",new_whale
847b16277.jpg,"[158, 113, 881, 612]",w_00a41ba
847f0679f.jpg,"[0, 0, 1050, 443]",new_whale
847fee51f.jpg,"[0, 158, 1002, 490]",new_whale
848316aa5.jpg,"[41, 60, 974, 565]",w_327175f
848a52b8e.jpg,"[0, 6, 1050, 476]",new_whale
848acc823.jpg,"[143, 0, 900, 600]",w_60ce6fc
848c9c1ec.jpg,"[55, 210, 844, 390]",new_whale
848e90f7a.jpg,"[0, 0, 1050, 421]",new_whale
8490b47ec.jpg,"[0, 202, 1051, 389]",new_whale
8491716bf.jpg,"[190, 166, 827, 347]",new_whale
84919b1ca.jpg,"[0, 51, 900, 357]",w_cac9bdb
84927cef0.jpg,"[0, 0, 1050, 536]",w_581ba42
8492809d2.jpg,"[0, 0, 1033, 591]",w_fa4034b
8493dc51b.jpg,"[0, 0, 825, 447]",w_9c506f6
8495866fb.jpg,"[31, 96, 659, 250]",w_671b041
8496eb5d5.jpg,"[0, 66, 481, 265]",new_whale
8498fec74.jpg,"[18, 66, 1021, 447]",w_0a155b9
849933cce.jpg,"[39, 0, 995, 327]",w_3002b59
849afd0c9.jpg,"[0, 56, 1050, 493]",w_8d76b75
849d0a91d.jpg,"[0, 31, 1050, 360]",new_whale
849e784de.jpg,"[0, 94, 1050, 417]",w_620dffe
84a324f6f.jpg,"[3, 152, 1011, 446]",new_whale
84b0a6634.jpg,"[64, 52, 967, 437]",new_whale
84b12af51.jpg,"[7, 37, 1011, 375]",w_c01b2e9
84b26a777.jpg,"[0, 1, 303, 117]",w_1baf8df
84b3e2027.jpg,"[0, 0, 1050, 394]",w_12cc52d
84b52ef1b.jpg,"[0, 43, 1050, 526]",w_3cc7dc4
84b81dae9.jpg,"[0, 19, 1050, 378]",w_5a90eff
84bf8893d.jpg,"[0, 289, 1050, 605]",w_b3197c6
84c12c9dd.jpg,"[0, 50, 1050, 373]",w_efc0825
84c152243.jpg,"[14, 74, 963, 402]",w_78ca251
84c2cb2d6.jpg,"[0, 84, 1050, 492]",w_0369a5c
84c6bdd3e.jpg,"[15, 36, 953, 495]",new_whale
84c7e1b82.jpg,"[3, 0, 1029, 447]",w_f0fe284
84c9424b8.jpg,"[199, 54, 826, 298]",new_whale
84cad632a.jpg,"[0, 143, 1050, 408]",w_6f0cbe3
84cc63756.jpg,"[0, 11, 1050, 456]",w_e42007e
84cf18c7e.jpg,"[51, 120, 676, 324]",w_6e85f95
84cf7bb4a.jpg,"[0, 168, 1023, 357]",w_9b5109b
84d0704c4.jpg,"[0, 57, 1004, 363]",new_whale
84d07eed9.jpg,"[22, 162, 755, 313]",new_whale
84d9d9599.jpg,"[0, 0, 1050, 444]",w_8193215
84db2e5de.jpg,"[94, 100, 877, 506]",w_1dd336a
84dcf66d9.jpg,"[85, 113, 954, 502]",new_whale
84e033999.jpg,"[0, 0, 1050, 414]",w_d494351
84e0b393f.jpg,"[0, 75, 1050, 465]",w_27a6304
84ea23d35.jpg,"[57, 0, 957, 450]",w_8c25681
84edbd5d3.jpg,"[41, 146, 1003, 464]",w_fd6a3ad
84f20a5d5.jpg,"[15, 47, 994, 502]",w_4a28f21
84f2e9f9f.jpg,"[0, 79, 700, 308]",new_whale
84f2eebdf.jpg,"[0, 0, 1050, 462]",w_bb08804
84f8f7f86.jpg,"[68, 17, 983, 557]",new_whale
84fbaf563.jpg,"[16, 23, 1023, 447]",new_whale
84fde8846.jpg,"[64, 108, 674, 295]",new_whale
850838d49.jpg,"[0, 63, 947, 419]",w_c875e45
85098e666.jpg,"[0, 0, 1050, 482]",w_260ff2c
851042e27.jpg,"[0, 44, 953, 314]",new_whale
8510c4f79.jpg,"[0, 174, 1050, 545]",new_whale
8511cf577.jpg,"[128, 205, 909, 560]",new_whale
8519be440.jpg,"[0, 71, 1050, 419]",w_640a24a
851b7b77d.jpg,"[0, 39, 768, 346]",w_c80541e
851bf6d42.jpg,"[219, 153, 796, 333]",w_9387099
852b29d59.jpg,"[0, 0, 1012, 301]",w_d875f4d
853309011.jpg,"[0, 0, 1050, 461]",w_6c0cdb1
85332a7b4.jpg,"[0, 0, 1050, 339]",w_025911c
853396681.jpg,"[18, 187, 980, 347]",new_whale
8534a3eb6.jpg,"[20, 106, 1010, 513]",new_whale
85392cfd6.jpg,"[0, 11, 651, 343]",new_whale
8544c0c2a.jpg,"[0, 0, 1050, 342]",w_2745292
85450ef23.jpg,"[28, 0, 988, 401]",w_329c19c
854d6610c.jpg,"[0, 31, 1050, 351]",w_dbf6385
854de897a.jpg,"[0, 38, 875, 463]",new_whale
85502485e.jpg,"[0, 0, 1050, 298]",w_aa32f70
8551de22e.jpg,"[33, 109, 992, 437]",w_ed1df50
855355189.jpg,"[86, 0, 922, 450]",w_3cde3ea
855730d46.jpg,"[53, 96, 1001, 594]",w_e36fb17
85581f764.jpg,"[36, 68, 981, 469]",w_b845c2b
855d5ff5e.jpg,"[0, 0, 798, 322]",w_2ed0d2f
8561cc70c.jpg,"[0, 114, 1050, 364]",w_e9cf335
8561eb6c0.jpg,"[0, 39, 1050, 500]",new_whale
85672d922.jpg,"[110, 264, 888, 410]",w_f61b957
85700387a.jpg,"[102, 116, 926, 603]",w_07c946d
85735cf44.jpg,"[0, 51, 1050, 494]",w_1fecb34
8574d7725.jpg,"[0, 8, 1050, 417]",w_25f1a4e
85791e8f6.jpg,"[0, 0, 1050, 398]",w_31e1bc1
857c5fadd.jpg,"[0, 15, 1050, 405]",new_whale
85801d031.jpg,"[0, 97, 1050, 422]",w_361a865
858135958.jpg,"[0, 136, 1010, 458]",w_6eb10d2
8584d446e.jpg,"[22, 0, 1026, 440]",w_59052ad
858602a7d.jpg,"[0, 0, 1050, 514]",w_88e4537
85893fe0a.jpg,"[22, 0, 1021, 371]",w_e966f36
858a32030.jpg,"[0, 167, 1033, 499]",new_whale
858c5f737.jpg,"[10, 0, 995, 535]",w_069c25b
8593b5e71.jpg,"[0, 224, 1050, 487]",w_c720f04
8599a754e.jpg,"[0, 0, 689, 382]",new_whale
859a32a84.jpg,"[0, 105, 1041, 521]",w_b3cf11e
859a5bdd1.jpg,"[0, 0, 1050, 329]",w_b3e445e
859b503d4.jpg,"[0, 161, 1050, 744]",w_fe8aee2
